,ncbi,organism,pubmed
2508,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000220135.1_ASM22013v1,bbru,http://www.ncbi.nlm.nih.gov/pubmed/21690406
2509,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000568955.1_ASM56895v1,bbre,
2510,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000569055.1_ASM56905v1,bbrv,
2511,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000568975.1_ASM56897v1,bbrj,
2512,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000569015.1_ASM56901v1,bbrc,
2513,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000569035.1_ASM56903v1,bbrn,
2514,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000569075.1_ASM56907v1,bbrs,
2515,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304215.1_ASM30421v1,bast,http://www.ncbi.nlm.nih.gov/pubmed/23028506
2516,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000347695.1_ASM34769v1,btp,http://www.ncbi.nlm.nih.gov/pubmed/23640377
2517,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000737865.1_ASM73786v1,bcor,http://www.ncbi.nlm.nih.gov/pubmed/25085493
2518,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000800455.1_ASM80045v1,bka,http://www.ncbi.nlm.nih.gov/pubmed/25614572
2519,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000800475.1_ASM80047v1,bpsp,http://www.ncbi.nlm.nih.gov/pubmed/25614573
2520,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000706765.1_ASM70676v1,bii,http://www.ncbi.nlm.nih.gov/pubmed/25085493
2521,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001025155.1_ASM102515v1,bang,http://www.ncbi.nlm.nih.gov/pubmed/26142062
2522,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001025195.1_ASM102519v1,bcat,http://www.ncbi.nlm.nih.gov/pubmed/26133930
2523,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001025215.1_ASM102521v1,bpsc,http://www.ncbi.nlm.nih.gov/pubmed/26133926
2524,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001042635.1_ASM104263v1,bsca,http://www.ncbi.nlm.nih.gov/pubmed/25858848
2525,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001263395.1_ASM126339v1,bact,http://www.ncbi.nlm.nih.gov/pubmed/26404606
2526,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000159155.2_ASM15915v2,gvg,http://www.ncbi.nlm.nih.gov/pubmed/20865041
2527,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000213955.1_ASM21395v1,gvh,
2528,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000661895.1_ASM66189v1,rrd,
2529,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270285.1_ASM27028v1,eyy,http://www.ncbi.nlm.nih.gov/pubmed/21914883
2530,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001189515.2_ASM118951v2,olo,
2531,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092485.1_ASM9248v1,ctd,http://www.ncbi.nlm.nih.gov/pubmed/20547745
2532,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000093005.1_ASM9300v1,ctf,http://www.ncbi.nlm.nih.gov/pubmed/20547745
2533,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318585.1_ASM31858v1,ctrd,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2534,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318605.1_ASM31860v1,ctro,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2535,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318625.1_ASM31862v1,ctrt,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2536,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012125.1_ASM1212v1,cta,http://www.ncbi.nlm.nih.gov/pubmed/16177312
2537,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284475.1_ASM28447v1,cty,
2538,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000226605.1_ASM22660v1,cra,http://www.ncbi.nlm.nih.gov/pubmed/21987657
2539,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318525.2_ASM31852v2,ctrq,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2540,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318545.1_ASM31854v1,ctrx,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2541,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318565.1_ASM31856v1,ctrz,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2542,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319165.1_ASM31916v1,ctrp,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2543,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318845.1_ASM31884v1,ctlj,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2544,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318865.1_ASM31886v1,ctlx,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2545,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318825.1_ASM31882v1,ctll,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2546,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000068585.1_ASM6858v1,ctb,http://www.ncbi.nlm.nih.gov/pubmed/18032721
2547,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318885.1_ASM31888v1,ctrr,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2548,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000364785.1_ASM36478v1,ctlf,http://www.ncbi.nlm.nih.gov/pubmed/23542454
2549,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000364765.1_ASM36476v1,ctli,http://www.ncbi.nlm.nih.gov/pubmed/23542454
2550,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000068525.2_ASM6852v2,ctl,http://www.ncbi.nlm.nih.gov/pubmed/18032721
2551,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318925.1_ASM31892v1,ctru,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2552,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318945.1_ASM31894v1,ctrl,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2553,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318965.1_ASM31896v1,ctrv,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2554,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319005.1_ASM31900v1,ctrm,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2555,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319025.1_ASM31902v1,ctla,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2556,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319045.1_ASM31904v1,ctlm,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2557,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319065.1_ASM31906v1,ctls,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2558,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319085.1_ASM31908v1,ctlz,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2559,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319125.1_ASM31912v1,ctlc,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2560,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319145.1_ASM31914v1,ctln,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2561,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318985.1_ASM31898v1,ctlb,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2562,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318905.1_ASM31890v1,ctlq,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2563,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000220105.1_ASM22010v1,cto,http://www.ncbi.nlm.nih.gov/pubmed/21540364
2564,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319105.1_ASM31910v1,ctrn,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2565,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026925.1_ASM2692v1,ctj,http://www.ncbi.nlm.nih.gov/pubmed/19460133
2566,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026905.1_ASM2690v1,ctz,http://www.ncbi.nlm.nih.gov/pubmed/19460133
2567,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092745.1_ASM9274v1,ctg,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2568,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092665.1_ASM9266v1,ctk,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2569,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000210495.1_ASM21049v1,csw,http://www.ncbi.nlm.nih.gov/pubmed/20093289
2570,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304495.1_Cm_ESW3,ces,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2571,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318645.1_ASM31864v1,ctrb,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2572,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318665.1_ASM31866v1,ctre,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2573,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318685.1_ASM31868v1,ctrs,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2574,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000969785.1_ASM96978v1,ctec,
2575,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304515.1_Cm_FSW4,cfs,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2576,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304535.1_Cm_FSW5,cfw,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2577,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000969805.1_ASM96980v1,ctfw,http://www.ncbi.nlm.nih.gov/pubmed/24022847
2578,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318705.1_ASM31870v1,ctrf,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2579,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000590635.1_ASM59063v1,ctch,http://www.ncbi.nlm.nih.gov/pubmed/23842467
2580,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092725.1_ASM9272v1,ctn,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2581,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092705.1_ASM9270v1,ctq,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2582,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092805.1_ASM9280v1,ctv,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2583,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092685.1_ASM9268v1,ctw,http://www.ncbi.nlm.nih.gov/pubmed/20308297
2584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318745.1_ASM31874v1,ctrg,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2585,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000348845.1_ASM34884v1,ctri,http://www.ncbi.nlm.nih.gov/pubmed/23378575
2586,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000348825.1_ASM34882v1,ctra,http://www.ncbi.nlm.nih.gov/pubmed/23378575
2587,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318765.1_ASM31876v1,ctrh,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2588,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318785.1_ASM31878v1,ctrj,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2589,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000318805.1_ASM31880v1,ctrk,http://www.ncbi.nlm.nih.gov/pubmed/22406642
2590,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441775.1_ASM44177v1,ctjt,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2591,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441585.1_ASM44158v1,ctcf,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2592,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441715.1_ASM44171v1,ctfs,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2593,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441635.1_ASM44163v1,cthf,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2594,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441655.1_ASM44165v1,ctcj,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2595,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441675.1_ASM44167v1,cthj,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2596,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441755.1_ASM44175v1,ctmj,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2597,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441795.1_ASM44179v1,cttj,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2598,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441735.1_ASM44173v1,ctjs,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2599,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441815.1_ASM44181v1,ctrc,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2600,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441695.1_ASM44169v1,ctrw,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2601,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000441615.1_ASM44161v1,ctry,http://www.ncbi.nlm.nih.gov/pubmed/23786423
2602,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000507225.1_ASM50722v1,ctct,http://www.ncbi.nlm.nih.gov/pubmed/24459269
2603,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000006685.1_ASM668v1,cmu,http://www.ncbi.nlm.nih.gov/pubmed/10684935
2604,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000830965.1_ASM83096v1,cmur,http://www.ncbi.nlm.nih.gov/pubmed/24343644
2605,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000709455.1_ASM70945v1,cmn,http://www.ncbi.nlm.nih.gov/pubmed/24914180
2606,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000767405.1_ASM76740v1,cmm,
2607,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000767445.1_ASM76744v1,cmg,
2608,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000772145.1_ASM77214v1,cmx,
2609,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000830945.1_ASM83094v1,cmz,http://www.ncbi.nlm.nih.gov/pubmed/24343644
2610,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000008745.1_ASM874v1,cpn,http://www.ncbi.nlm.nih.gov/pubmed/10192388
2611,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000091085.1_ASM9108v1,cpa,http://www.ncbi.nlm.nih.gov/pubmed/10684935
2612,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011165.1_ASM1116v1,cpj,http://www.ncbi.nlm.nih.gov/pubmed/10871362
2613,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007205.1_ASM720v1,cpt,
2614,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024145.1_ASM2414v1,clp,http://www.ncbi.nlm.nih.gov/pubmed/19749045
2615,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000204135.1_ASM20413v1,cpm,http://www.ncbi.nlm.nih.gov/pubmed/21571992
2616,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000470825.1_ASM47082v1,cpec,http://www.ncbi.nlm.nih.gov/pubmed/24417976
2617,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000470765.1_ASM47076v1,cpeo,http://www.ncbi.nlm.nih.gov/pubmed/24417976
2618,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000470805.1_ASM47080v1,cper,http://www.ncbi.nlm.nih.gov/pubmed/24417976
2619,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000191925.1_ASM19192v1,chp,http://www.ncbi.nlm.nih.gov/pubmed/21441521
2620,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000204255.1_ASM20425v1,chb,http://www.ncbi.nlm.nih.gov/pubmed/21622741
2621,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270405.1_ASM27040v1,chs,http://www.ncbi.nlm.nih.gov/pubmed/21705611
2622,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270425.1_ASM27042v1,chi,http://www.ncbi.nlm.nih.gov/pubmed/21705611
2623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270445.1_ASM27044v1,cht,http://www.ncbi.nlm.nih.gov/pubmed/21705611
2624,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270385.1_ASM27038v1,chc,http://www.ncbi.nlm.nih.gov/pubmed/21705611
2625,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000211155.1_ASM21115v1,chr,http://www.ncbi.nlm.nih.gov/pubmed/21183672
2626,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298535.2_ASM29853v2,cpsc,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2627,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298555.2_ASM29855v2,cpsn,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2628,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298375.2_ASM29837v2,cpsb,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2629,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298415.1_ASM29841v1,cpsg,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2630,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298495.2_ASM29849v2,cpsm,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2631,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298435.2_ASM29843v2,cpsi,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2632,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298455.2_ASM29845v2,cpsv,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2633,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298515.2_ASM29851v2,cpsw,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2634,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000298475.2_ASM29847v2,cpst,http://www.ncbi.nlm.nih.gov/pubmed/23209198
2635,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000317995.1_ASM31799v1,cpsd,http://www.ncbi.nlm.nih.gov/pubmed/23405306
2636,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000338695.1_ASM33869v1,cpsa,
2637,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000583875.1_ASM58387v1,cav,http://www.ncbi.nlm.nih.gov/pubmed/24461712
2638,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007605.1_ASM760v1,cca,http://www.ncbi.nlm.nih.gov/pubmed/12682364
2639,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026025.1_ASM2602v1,cab,http://www.ncbi.nlm.nih.gov/pubmed/15837807
2640,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000952935.1_CAAB7,cabo,
2641,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009945.1_ASM994v1,cfe,http://www.ncbi.nlm.nih.gov/pubmed/16766509
2642,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021405.1_ASM2140v1,bbz,http://www.ncbi.nlm.nih.gov/pubmed/20935092
2643,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000166635.2_ASM16663v1,bbn,http://www.ncbi.nlm.nih.gov/pubmed/20935092
2644,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000166655.2_ASM16665v1,bbj,http://www.ncbi.nlm.nih.gov/pubmed/20935092
2645,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000444465.1_ASM44446v1,bbur,
2646,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196215.1_ASM19621v1,bga,http://www.ncbi.nlm.nih.gov/pubmed/15547252
2647,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000239475.1_ASM23947v1,bgb,http://www.ncbi.nlm.nih.gov/pubmed/23012288
2648,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000300045.1_ASM30004v1,bgn,http://www.ncbi.nlm.nih.gov/pubmed/23144406
2649,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000691545.1_ASM69154v1,bgs,http://www.ncbi.nlm.nih.gov/pubmed/25035317
2650,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000165595.2_ASM16559v2,baf,http://www.ncbi.nlm.nih.gov/pubmed/16914037
2651,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000222835.1_ASM22283v1,bafz,http://www.ncbi.nlm.nih.gov/pubmed/22123755
2652,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304735.1_ASM30473v1,bafh,http://www.ncbi.nlm.nih.gov/pubmed/23209254
2653,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000741005.1_ASM74100v1,baft,http://www.ncbi.nlm.nih.gov/pubmed/25540343
2654,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000962775.1_ASM96277v1,bafe,http://www.ncbi.nlm.nih.gov/pubmed/25798594
2655,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000222305.1_ASM22230v1,bbs,http://www.ncbi.nlm.nih.gov/pubmed/22207749
2656,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000739475.1_ASM73947v1,bvt,http://www.ncbi.nlm.nih.gov/pubmed/25540343
2657,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000808095.1_ASM80809v1,bchi,http://www.ncbi.nlm.nih.gov/pubmed/25676758
2658,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012065.2_ASM1206v2,bhr,
2659,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000956315.1_ASM95631v1,bhi,http://www.ncbi.nlm.nih.gov/pubmed/26918760
2660,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019685.1_ASM1968v1,bdu,http://www.ncbi.nlm.nih.gov/pubmed/18787695
2661,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019705.1_ASM1970v1,bre,http://www.ncbi.nlm.nih.gov/pubmed/18787695
2662,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000259345.1_ASM25934v1,bcw,http://www.ncbi.nlm.nih.gov/pubmed/22740657
2663,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000445425.4_ASM44542v4,bmo,http://www.ncbi.nlm.nih.gov/pubmed/24029760
2664,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000807295.1_ASM80729v1,bmiy,
2665,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000512145.2_ASM51214v2,bpak,http://www.ncbi.nlm.nih.gov/pubmed/24526628
2666,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000410535.2_ASM41053v2,tpw,http://www.ncbi.nlm.nih.gov/pubmed/24058545
2667,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017825.1_ASM1782v1,tpp,http://www.ncbi.nlm.nih.gov/pubmed/18482458
2668,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000246815.1_ASM24681v1,tpu,http://www.ncbi.nlm.nih.gov/pubmed/22292095
2669,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024485.1_ASM2448v1,tph,http://www.ncbi.nlm.nih.gov/pubmed/20348263
2670,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000304295.1_ASM30429v1,tpo,http://www.ncbi.nlm.nih.gov/pubmed/23029591
2671,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000604125.1_ASM60412v1,tpas,http://www.ncbi.nlm.nih.gov/pubmed/24744342
2672,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000246775.1_ASM24677v1,tpc,http://www.ncbi.nlm.nih.gov/pubmed/22292095
2673,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000246795.1_ASM24679v1,tpg,http://www.ncbi.nlm.nih.gov/pubmed/22292095
2674,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000246755.1_ASM24675v1,tpm,http://www.ncbi.nlm.nih.gov/pubmed/22292095
2675,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000387485.1_ASM38748v1,tpb,http://www.ncbi.nlm.nih.gov/pubmed/23638193
2676,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000008185.1_ASM818v1,tde,http://www.ncbi.nlm.nih.gov/pubmed/15064399
2677,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000195275.1_ASM19527v1,tsu,http://www.ncbi.nlm.nih.gov/pubmed/21886863
2678,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000212415.1_ASM21241v1,tbe,
2679,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000214355.1_ASM21435v1,taz,
2680,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000214375.1_ASM21437v1,tpi,http://www.ncbi.nlm.nih.gov/pubmed/21326336
2681,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000217655.1_ASM21765v1,tpl,http://www.ncbi.nlm.nih.gov/pubmed/21655244
2682,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000447675.1_ASM44767v1,tped,http://www.ncbi.nlm.nih.gov/pubmed/23977007
2683,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000219725.1_ASM21972v1,scd,http://www.ncbi.nlm.nih.gov/pubmed/23961314
2684,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000755145.1_ASM75514v1,tpk,http://www.ncbi.nlm.nih.gov/pubmed/25342686
